age,gender,state,city,country,traffic_source,total_order,total_spend,avg_order_value,unique_category_count,is_churn,y_pred,y_probs
45,1,99,451,4,4,1,55.0,55.0,1,1,1.0,0.5545486264331645
14,1,202,348,14,4,1,239.0,239.0,1,1,1.0,0.6198514615578324
52,0,183,2911,9,4,4,172.68000030517578,43.170000076293945,3,0,0.0,0.32554858370279655
69,0,74,3889,4,4,2,30.87999963760376,15.43999981880188,2,0,0.0,0.4067150143585877
26,1,201,5124,14,1,1,94.48999786376952,94.48999786376952,1,1,1.0,0.5651931453640908
14,0,83,5833,9,4,4,209.96999645233154,52.492499113082886,5,1,0.0,0.3482832324051832
64,0,79,547,4,4,1,39.0,39.0,1,1,1.0,0.5480007476805423
12,1,55,7027,14,3,2,69.0,34.5,2,1,1.0,0.5476757451625052
35,0,27,3420,14,4,1,34.0,34.0,1,1,1.0,0.5514585318443729
69,0,27,5673,14,0,2,146.5,73.25,2,1,0.0,0.4034129338715614
33,0,83,5833,9,4,1,41.97999954223633,41.97999954223633,2,1,1.0,0.5579998406864993
17,0,101,3062,4,4,1,11.989999771118164,11.989999771118164,1,1,1.0,0.5640340184426924
50,0,224,4507,4,4,2,161.95000076293945,80.97500038146973,2,1,0.0,0.39488482085253834
47,1,14,785,7,4,1,41.41999816894531,41.41999816894531,1,1,1.0,0.5459334365756078
68,1,212,7202,14,4,1,71.86000061035156,71.86000061035156,2,1,1.0,0.548723389808167
61,1,51,4075,13,4,3,141.47000122070312,47.15666707356771,5,0,0.0,0.3517852782570471
64,0,64,5791,3,4,1,167.0,167.0,2,1,1.0,0.5640785946695648
64,1,66,4374,4,4,3,856.8500003814697,285.61666679382324,9,1,0.0,0.3957224275306674
65,1,14,5615,7,4,2,62.9900016784668,31.4950008392334,2,1,0.0,0.44225677593173796
46,1,140,2513,0,1,1,41.9900016784668,41.9900016784668,1,1,1.0,0.5557142599477334
14,0,191,6480,4,4,1,50.0,50.0,1,1,1.0,0.5460536539432235
59,0,144,725,8,4,1,16.0,16.0,1,0,1.0,0.5333834344392008
40,1,66,1732,4,4,1,41.7400016784668,41.7400016784668,1,1,1.0,0.552592425436404
34,0,66,2791,4,3,1,79.45000076293945,79.45000076293945,2,1,1.0,0.5441690732042961
31,0,127,1443,14,0,2,204.68000173568726,102.34000086784363,4,1,0.0,0.4232755492590149
66,0,56,5002,4,4,1,239.2499961853027,239.2499961853027,3,1,1.0,0.5855515673132687
22,0,127,3941,14,4,1,147.0,147.0,1,1,1.0,0.5853156437542284
60,1,226,7229,4,4,4,218.63000106811523,54.65750026702881,5,1,0.0,0.3826410170232308
39,0,49,819,3,4,1,34.900001525878906,34.900001525878906,1,1,1.0,0.5507450336338354
42,1,56,7345,4,4,3,615.6100006103516,205.20333353678384,5,1,0.0,0.4358537007485991
20,1,127,6668,14,4,1,113.75,113.75,2,1,1.0,0.5285916538416565
14,0,138,4853,14,4,2,184.1200008392334,92.0600004196167,3,1,0.0,0.4430258592693394
37,0,43,2447,14,3,2,50.0,25.0,2,1,0.0,0.44808531368019733
59,1,207,6509,9,4,4,224.4800033569336,56.1200008392334,4,1,0.0,0.31668798684557453
49,0,195,547,4,3,1,101.9900016784668,101.9900016784668,2,1,1.0,0.5582372791625831
51,1,19,6290,4,4,4,567.1000137329102,141.77500343322754,5,1,0.0,0.3084993214630583
33,1,207,4402,9,3,1,103.5,103.5,1,1,1.0,0.6127045994457827
60,1,189,547,4,4,2,976.7300033569336,488.3650016784668,2,1,1.0,0.5099039553018198
37,0,32,463,12,4,1,23.0,23.0,1,1,1.0,0.5747107742875065
55,1,215,2056,2,4,1,169.63000106811523,169.63000106811523,4,1,1.0,0.5397971998136827
35,1,17,5687,3,4,3,266.0900001525879,88.6966667175293,5,1,0.0,0.379605792934065
23,1,212,5315,14,4,1,38.84000015258789,38.84000015258789,1,1,1.0,0.5562049957958791
25,1,62,3973,14,0,1,271.9499969482422,271.9499969482422,3,0,1.0,0.6383787002123301
12,1,99,1208,4,1,2,117.95000076293945,58.97500038146973,2,1,0.0,0.4421680132812464
58,0,137,1751,14,4,2,243.8900032043457,121.94500160217285,6,1,0.0,0.4460206759010267
61,0,27,2909,14,4,1,68.91000080108643,68.91000080108643,3,1,1.0,0.5536081891653338
14,1,191,5995,4,2,1,108.98999786376952,108.98999786376952,1,1,1.0,0.5578645111006537
45,0,152,6675,14,4,1,116.98999977111816,116.98999977111816,2,1,1.0,0.5217783327362554
61,0,212,5347,14,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5568189381992444
14,1,177,1790,3,4,1,34.84000015258789,34.84000015258789,1,1,1.0,0.5532790376603136
64,0,19,7297,4,4,1,14.949999809265137,14.949999809265137,1,1,1.0,0.554370599304637
48,0,71,2524,11,2,1,99.44000244140625,99.44000244140625,2,1,1.0,0.5403024858266138
70,0,84,1732,4,1,1,169.73999786376953,169.73999786376953,2,1,1.0,0.5786534707831431
15,0,8,5962,12,4,1,59.5,59.5,1,1,1.0,0.628189908437884
26,1,17,5130,3,4,3,88.76000213623047,29.58666737874349,3,1,0.0,0.42010705506150037
29,1,125,2414,14,4,1,487.1699905395508,487.1699905395508,3,1,1.0,0.6026586342788949
36,1,204,7373,4,4,2,54.45000076293945,27.225000381469727,2,1,0.0,0.483407665418514
44,0,180,5522,8,4,1,80.0,80.0,1,1,1.0,0.5472800602885778
33,0,51,5435,13,0,1,171.8599967956543,171.8599967956543,3,1,1.0,0.6237416574882899
26,0,9,7352,4,4,2,171.93999671936035,85.96999835968018,3,1,0.0,0.3751005004606781
24,1,183,5664,9,4,1,103.9499969482422,103.9499969482422,1,0,1.0,0.5624057494380956
33,0,66,7228,4,4,1,63.0,63.0,2,0,1.0,0.5672250434886946
57,1,104,7300,9,4,1,38.9900016784668,38.9900016784668,1,0,1.0,0.5550192644804736
46,0,145,5649,7,0,2,109.94000148773193,54.97000074386597,3,1,0.0,0.4564923269868668
21,1,146,1223,14,4,1,322.8100061416626,322.8100061416626,4,1,1.0,0.572529626744661
57,0,199,6347,3,4,1,208.75,208.75,2,1,1.0,0.5644092675596367
49,0,195,5973,4,4,1,24.989999771118164,24.989999771118164,1,1,1.0,0.5579998406864993
30,1,199,4599,3,2,1,189.64999389648438,189.64999389648438,2,1,1.0,0.5737338179731585
36,0,199,1546,3,4,1,16.25,16.25,1,1,1.0,0.5729165153832225
53,1,79,2509,4,3,1,112.84000015258789,112.84000015258789,3,1,1.0,0.5511748862854485
42,1,84,6378,4,3,3,441.6999969482422,147.23333231608072,3,1,0.0,0.3370641619326766
50,0,27,2350,14,4,1,79.5,79.5,1,1,1.0,0.572032033502035
68,0,215,1730,2,4,2,67.97999954223633,33.989999771118164,2,1,0.0,0.438450287047522
22,1,65,5349,7,4,1,55.0,55.0,1,0,1.0,0.5461689000077328
23,0,78,7341,4,4,4,213.55999946594238,53.389999866485596,3,1,0.0,0.36864983663056594
60,1,138,613,14,3,1,69.5,69.5,1,1,1.0,0.5600510833198559
46,1,79,7349,4,4,2,219.44000244140625,109.72000122070312,2,1,0.0,0.40816288414051616
40,0,8,7400,12,1,1,46.51000118255615,46.51000118255615,2,1,1.0,0.5374676470329738
17,1,47,4459,14,4,1,59.97999954223633,59.97999954223633,1,1,1.0,0.5273146672185237
62,1,66,5214,4,3,1,19.590000152587887,19.590000152587887,1,1,1.0,0.5609313484090818
43,1,164,2445,14,3,2,731.4199981689453,365.70999908447266,5,1,0.0,0.4548218062540159
50,0,51,852,13,4,1,77.98999977111816,77.98999977111816,2,1,1.0,0.5453996290900583
50,1,219,3825,14,4,1,30.0,30.0,1,1,1.0,0.5537117232433798
45,1,80,6003,4,3,4,516.5099983215332,129.1274995803833,7,0,0.0,0.3196047058548603
30,1,191,1208,4,4,2,36.0,18.0,2,0,0.0,0.45042642428099927
47,0,89,2619,14,4,1,66.0,66.0,1,1,1.0,0.5510725042005505
19,1,66,7248,4,1,3,425.63999938964844,141.87999979654947,5,1,0.0,0.4594089043475181
19,1,27,3725,14,4,2,341.0,170.5,4,1,0.0,0.4391399507913864
56,1,212,271,14,4,2,186.48999786376953,93.24499893188477,3,1,1.0,0.5316491644420788
23,1,73,7373,11,4,1,248.89999771118164,248.89999771118164,3,1,1.0,0.5899480735996742
22,0,54,2335,2,4,1,53.9900016784668,53.9900016784668,1,0,1.0,0.5406083388087684
28,0,94,5804,12,4,1,307.61999893188477,307.61999893188477,4,1,1.0,0.5635064823827166
29,0,27,3725,14,1,1,43.989999771118164,43.989999771118164,2,1,1.0,0.5514585318443729
54,1,17,5907,3,4,1,10.0,10.0,1,0,1.0,0.591937739035404
34,1,144,7181,8,4,1,318.82999992370605,318.82999992370605,5,1,1.0,0.5683025378176197
69,1,78,5973,4,4,2,263.4800052642822,131.7400026321411,3,1,0.0,0.49406046118454816
36,1,71,2514,11,2,1,26.739999771118164,26.739999771118164,2,1,1.0,0.5510336341372157
44,0,124,6660,3,4,2,352.39000511169434,176.19500255584717,4,0,0.0,0.43175577425819933
37,1,17,5687,3,4,1,104.9000015258789,104.9000015258789,2,1,1.0,0.5634140278702096
32,1,157,5124,14,4,1,27.0,27.0,1,1,1.0,0.610460079425626
47,1,190,5994,4,4,1,49.9900016784668,49.9900016784668,1,1,1.0,0.5527524026119045
34,0,61,7247,4,2,3,79.86999988555908,26.62333329518636,4,1,0.0,0.3365873239977759
14,1,78,6290,4,3,1,26.989999771118164,26.989999771118164,1,1,1.0,0.5504080341308847
19,0,58,3249,9,4,2,235.96999740600586,117.98499870300293,4,1,0.0,0.46476280317499713
31,0,199,3843,3,4,1,119.46999979019165,119.46999979019165,3,1,1.0,0.5535868889599692
68,1,24,6370,7,4,2,95.0,47.5,2,1,0.0,0.42581012050221645
41,0,37,1608,4,4,2,34.31999969482422,17.15999984741211,2,0,0.0,0.4801168618013391
59,1,41,590,12,4,1,172.5,172.5,2,1,1.0,0.5638688898568577
48,1,187,5944,11,3,2,318.2899990081787,159.14499950408936,4,0,0.0,0.43180142358387075
62,0,209,6420,14,4,1,38.0,38.0,1,0,1.0,0.5590600300302353
54,1,78,5995,4,4,1,45.8700008392334,45.8700008392334,2,1,1.0,0.558198308633302
47,0,151,4222,7,4,1,31.989999771118164,31.989999771118164,1,0,1.0,0.5523295791518289
69,0,99,6367,4,4,1,11.989999771118164,11.989999771118164,1,1,1.0,0.5427377902758167
40,1,36,7264,9,4,1,37.0,37.0,1,0,1.0,0.547040702963838
36,0,19,7034,4,4,2,137.9499969482422,68.9749984741211,2,1,0.0,0.40331107495995994
32,0,187,5944,11,4,2,83.17000007629395,41.58500003814697,2,0,0.0,0.4494631047874503
21,0,159,3917,3,4,1,34.0,34.0,1,1,1.0,0.558598347859529
26,0,101,7339,4,4,4,375.85999965667725,93.96499991416931,6,0,0.0,0.3098245951559201
29,0,182,3831,8,4,1,53.170000076293945,53.170000076293945,2,1,1.0,0.5392179623834212
26,0,71,2392,11,4,2,93.38999938964844,46.69499969482422,3,1,0.0,0.4386959637210053
37,1,80,3268,4,4,1,220.0,220.0,1,1,1.0,0.5761172453063078
59,0,27,2204,14,4,1,5.989999771118164,5.989999771118164,1,1,1.0,0.5174038022239535
64,0,144,4350,8,4,1,83.61000156402588,83.61000156402588,3,0,1.0,0.5453305928077841
48,0,100,7342,4,4,1,71.5,71.5,3,1,1.0,0.544454722151382
55,0,66,3417,4,4,1,39.55999946594238,39.55999946594238,2,1,1.0,0.5538875137176807
43,1,17,6425,3,2,1,69.98999786376953,69.98999786376953,1,1,1.0,0.5687916279032728
56,1,189,4374,4,4,1,149.82000160217285,149.82000160217285,3,1,1.0,0.6009001591641274
28,1,226,6278,4,3,1,69.09000015258789,69.09000015258789,2,1,1.0,0.5627157982461948
32,1,144,538,8,4,1,50.0,50.0,1,1,1.0,0.5913065108226824
54,0,178,928,3,4,2,197.98999977111816,98.99499988555908,3,1,0.0,0.4618828753306498
25,1,41,5710,12,4,2,135.92000007629395,67.96000003814697,3,1,0.0,0.4207896114971702
44,0,64,7375,3,4,1,9.270000457763674,9.270000457763674,1,1,1.0,0.5588207573776838
70,1,19,7260,4,4,1,84.5,84.5,1,1,1.0,0.5598583375293439
30,1,9,3073,4,4,1,20.989999771118164,20.989999771118164,1,1,1.0,0.5799168059276624
62,0,177,5380,3,4,3,132.74999809265137,44.249999364217125,4,0,0.0,0.39502410913383307
20,1,207,6509,9,4,3,204.38000106811523,68.12666702270508,3,0,0.0,0.3273329036871903
12,0,207,6509,9,4,1,6.5,6.5,1,1,1.0,0.5202000449987454
55,1,27,106,14,3,2,31.989999771118164,15.994999885559082,2,1,0.0,0.47395975624352027
32,1,27,6078,14,4,4,1418.829999923706,354.7074999809265,7,1,0.0,0.34704817772434543
61,1,144,2299,8,0,4,372.72999572753906,93.18249893188477,5,1,0.0,0.37471730959089244
59,0,100,7234,4,4,1,85.9000015258789,85.9000015258789,2,1,1.0,0.5316198765256663
24,1,27,6428,14,3,3,164.43000411987305,54.810001373291016,5,1,0.0,0.3674767344162056
38,0,166,5011,3,4,1,70.0,70.0,1,0,1.0,0.5273670183407841
23,0,99,5973,4,3,1,11.970000267028809,11.970000267028809,1,1,1.0,0.5712174766635726
28,0,161,7373,3,3,1,127.91999673843385,127.91999673843385,2,1,1.0,0.5659758549540745
50,0,202,6255,14,4,1,147.98999977111816,147.98999977111816,2,1,1.0,0.5804716174069282
17,1,144,3278,8,4,2,93.42000198364258,46.71000099182129,2,1,0.0,0.4385781171811308
48,0,79,5972,4,3,1,89.94000244140625,89.94000244140625,3,1,1.0,0.6117546224644
39,1,18,6256,8,2,1,328.0,328.0,1,0,1.0,0.5501680565557026
23,1,184,2915,3,4,2,220.0,110.0,2,1,0.0,0.45009861800472506
31,1,66,6290,4,4,1,30.0,30.0,1,1,1.0,0.5582991567380384
65,1,127,3139,14,4,4,266.43999671936035,66.60999917984009,6,1,0.0,0.2981662559900253
48,0,76,1352,7,4,3,236.6599998474121,78.88666661580403,3,1,0.0,0.3464127981502615
16,1,191,1212,4,4,2,220.0,110.0,2,1,0.0,0.4478425113593077
61,0,42,3829,12,4,1,72.44000053405762,72.44000053405762,3,1,1.0,0.5524082416586741
49,1,66,2165,4,4,1,198.0,198.0,1,1,1.0,0.5419676290164419
48,0,93,1170,14,3,1,204.92999839782715,204.92999839782715,3,1,1.0,0.5735535316899592
39,0,37,5973,4,0,1,164.99000549316406,164.99000549316406,1,1,1.0,0.5826541377193457
42,0,166,4979,3,4,1,37.9900016784668,37.9900016784668,1,1,1.0,0.5366385981682061
38,1,186,1376,13,4,1,374.6300001144409,374.6300001144409,4,1,1.0,0.5777206643341646
34,0,85,2165,4,3,1,46.0,46.0,1,1,1.0,0.5532875300128252
49,0,78,5995,4,4,1,93.98999977111816,93.98999977111816,2,1,1.0,0.5616809620496688
31,1,157,7068,14,3,1,29.5,29.5,1,1,1.0,0.588387473740067
51,1,81,2185,8,1,2,226.5300006866455,113.26500034332275,3,1,0.0,0.43836653161989725
30,0,191,3058,4,3,1,58.799999237060554,58.799999237060554,1,1,1.0,0.5510725042005505
48,0,55,1521,14,4,1,21.020000457763672,21.020000457763672,1,1,1.0,0.552416836187482
57,1,113,2383,10,4,1,225.5,225.5,1,1,1.0,0.6075069641463962
30,0,105,7130,14,4,3,302.1200008392334,100.70666694641113,4,1,0.0,0.3999396837304229
62,0,101,4374,4,4,3,196.48999977111816,65.49666659037273,3,0,0.0,0.36195493746122837
37,1,7,7373,3,4,2,120.0,60.0,2,0,0.0,0.42179594511332164
51,1,136,3457,14,4,2,428.489990234375,214.2449951171875,3,1,0.0,0.4181959991982891
17,1,105,3873,14,4,4,239.7299995422363,59.932499885559075,4,0,0.0,0.34101348727252817
41,0,141,6519,14,0,1,68.0,68.0,1,1,1.0,0.5864457287092826
59,1,138,1680,14,4,1,22.0,22.0,1,1,1.0,0.5498491344058852
12,1,161,1717,3,4,1,77.8799991607666,77.8799991607666,2,0,1.0,0.5478651002768056
19,1,89,4156,14,4,1,231.55999755859375,231.55999755859375,2,0,1.0,0.5738720225642051
13,0,141,4477,14,4,1,105.96999740600586,105.96999740600586,2,1,1.0,0.5969768187905379
35,0,8,3894,12,4,1,42.11000061035156,42.11000061035156,1,1,1.0,0.5496090243022882
51,1,161,4855,3,1,1,202.0,202.0,2,0,1.0,0.5480801037761487
54,1,100,1261,4,4,1,30.0,30.0,1,1,1.0,0.5473609938744052
51,0,111,5973,4,4,3,493.6500015258789,164.5500005086263,6,1,0.0,0.3403696173099355
21,0,66,6480,4,4,1,91.98999977111816,91.98999977111816,2,1,1.0,0.5481458781782041
14,0,163,455,12,4,1,71.89999961853027,71.89999961853027,2,0,1.0,0.5622904833158646
47,1,27,2735,14,1,1,28.989999771118164,28.989999771118164,1,1,1.0,0.5501621189219384
65,1,111,6009,4,4,1,8.970000267028809,8.970000267028809,1,1,1.0,0.5484294361891047
33,1,141,4477,14,4,1,33.81999969482422,33.81999969482422,1,1,1.0,0.5620740664829932
70,0,41,929,12,4,2,310.0,155.0,3,1,0.0,0.4379466901670569
45,0,191,1608,4,4,1,12.5,12.5,1,0,1.0,0.5668064459660515
58,1,201,2186,14,4,1,86.29999923706055,86.29999923706055,2,1,1.0,0.5529070821822418
26,1,84,5995,4,1,2,83.48000144958496,41.74000072479248,3,1,0.0,0.4501336498866198
38,1,66,3889,4,4,1,49.9900016784668,49.9900016784668,1,1,1.0,0.5486307461025001
16,0,51,4781,13,4,1,88.0,88.0,1,1,1.0,0.6023872192248497
32,1,199,294,3,1,1,209.17999839782715,209.17999839782715,3,1,1.0,0.5227709443648364
20,1,66,4376,4,3,2,191.57999992370605,95.78999996185303,3,1,0.0,0.43793301103847365
38,1,106,3590,14,4,2,196.45000076293945,98.22500038146973,3,1,0.0,0.45749457058395004
52,0,204,2827,4,3,2,213.98000144958496,106.99000072479248,4,0,0.0,0.4851839698935641
39,0,17,4333,3,4,1,24.0,24.0,1,0,1.0,0.5738810995920233
14,0,32,463,12,4,1,190.23000144958496,190.23000144958496,4,0,1.0,0.6018683840495203
13,1,42,3829,12,4,1,48.970001220703125,48.970001220703125,1,0,1.0,0.5512743877448874
65,1,90,2914,11,4,2,72.9900016784668,36.4950008392334,1,1,0.0,0.4789326259632569
70,1,171,1501,12,4,1,43.11000061035156,43.11000061035156,1,1,1.0,0.5498491344058852
46,1,186,4278,13,3,1,34.9900016784668,34.9900016784668,1,1,1.0,0.5537117232433798
34,1,92,454,4,4,1,29.989999771118164,29.989999771118164,1,0,1.0,0.5580198277001326
50,1,216,1122,14,1,1,85.9800033569336,85.9800033569336,1,1,1.0,0.5541333767835357
63,0,80,5221,4,4,2,288.9900016784668,144.4950008392334,2,1,0.0,0.4237442909648542
56,0,51,7028,13,4,1,79.94999980926514,79.94999980926514,2,1,1.0,0.5898768471730764
57,0,170,859,0,3,1,11.949999809265137,11.949999809265137,1,1,1.0,0.5057186932381319
54,0,139,1374,14,0,1,170.97999572753906,170.97999572753906,1,1,1.0,0.6062303765529978
27,1,212,5347,14,4,2,85.44999980926514,42.72499990463257,2,1,0.0,0.4688769716634427
49,0,89,1282,14,4,4,118.95000076293945,29.737500190734863,4,1,0.0,0.3509282275745044
25,0,187,5944,11,4,1,14.989999771118164,14.989999771118164,1,1,1.0,0.5605230684059019
69,1,17,5687,3,4,1,86.98999977111816,86.98999977111816,3,1,1.0,0.56614494819079
19,1,27,3651,14,4,1,245.4799976348877,245.4799976348877,3,1,1.0,0.6017820158527082
32,1,176,6695,3,4,2,102.4000015258789,51.20000076293945,2,1,0.0,0.47830214531977033
64,1,27,6215,14,4,2,504.87999534606934,252.43999767303467,3,0,1.0,0.5459972548890016
30,1,140,6299,0,0,2,115.80000114440918,57.90000057220459,2,1,1.0,0.5321437635397938
16,1,226,5958,4,4,2,235.43000030517578,117.71500015258789,4,1,0.0,0.4459542147117069
53,0,176,4882,3,4,2,42.21999931335449,21.109999656677246,1,1,0.0,0.4585084018601036
45,0,177,6349,3,4,2,166.0,83.0,2,1,0.0,0.4628130370797894
46,0,42,3829,12,4,1,20.989999771118164,20.989999771118164,1,1,1.0,0.5514585318443729
58,1,161,340,3,4,1,108.0,108.0,1,1,1.0,0.5916186962157465
65,1,42,3829,12,4,1,12.739999771118164,12.739999771118164,1,1,1.0,0.5332115346791074
20,1,199,5155,3,4,2,294.5,147.25,3,1,0.0,0.38478925131633895
58,1,111,5973,4,3,1,44.47999954223633,44.47999954223633,1,1,1.0,0.558198308633302
53,0,9,7345,4,4,3,210.83000373840332,70.2766679128011,5,1,0.0,0.3520488162464221
58,1,221,2165,4,4,4,298.6900005340576,74.6725001335144,5,0,0.0,0.30880016906393387
46,1,66,7316,4,3,1,70.0,70.0,1,0,1.0,0.524899998882898
65,1,26,945,11,4,3,437.7400016784668,145.91333389282227,7,0,0.0,0.39126240423745007
23,1,227,7389,7,4,1,49.950000762939446,49.950000762939446,1,1,1.0,0.5712652030455339
28,0,190,7321,4,4,1,25.0,25.0,1,1,1.0,0.514570624804259
59,0,187,5944,11,4,2,165.0099983215332,82.5049991607666,4,1,0.0,0.4494195718826725
21,0,214,843,13,3,1,115.55999755859375,115.55999755859375,1,1,1.0,0.5413653485846703
42,0,64,3026,3,4,1,97.0,97.0,2,1,1.0,0.5634432166457545
56,1,51,1086,13,4,1,331.0,331.0,3,1,1.0,0.5570724613260234
67,1,49,819,3,4,1,327.95000076293945,327.95000076293945,2,0,1.0,0.5447087961291198
32,0,142,3803,8,4,1,179.0,179.0,1,1,1.0,0.5491389999690893
30,0,160,3097,3,3,1,244.42999935150146,244.42999935150146,4,1,1.0,0.5285434452188581
14,1,204,2825,4,4,1,17.989999771118164,17.989999771118164,1,1,1.0,0.5488748889338289
70,1,78,5213,4,4,1,14.989999771118164,14.989999771118164,1,1,1.0,0.5563822046189131
21,1,164,1095,14,4,1,44.119998931884766,44.119998931884766,1,1,1.0,0.5436433969594392
54,0,104,7300,9,2,1,568.5,568.5,2,1,1.0,0.5480712724771373
60,1,189,547,4,3,3,279.04999828338623,93.01666609446208,4,0,0.0,0.34124072612483963
48,1,146,3469,14,4,4,818.9799995422363,204.74499988555908,5,1,0.0,0.45566442878754093
52,0,207,3819,9,2,1,66.94999980926514,66.94999980926514,2,1,1.0,0.5489287255994288
56,1,8,3049,12,3,1,76.9900016784668,76.9900016784668,2,1,1.0,0.5486683687099654
14,1,202,6992,14,3,1,44.27999877929688,44.27999877929688,1,1,1.0,0.5748537668444715
47,1,115,6328,3,3,2,81.21999931335449,40.609999656677246,1,1,0.0,0.45493952066914256
26,1,115,1387,3,4,1,61.60000038146973,61.60000038146973,2,1,1.0,0.5644748095826571
27,1,19,2841,4,4,1,119.48999786376953,119.48999786376953,2,1,1.0,0.5468088420197709
35,1,140,6299,0,4,2,265.919997215271,132.9599986076355,5,0,1.0,0.5076521274297324
66,1,55,1469,14,3,1,51.950000762939446,51.950000762939446,1,1,1.0,0.5808528431247969
53,0,40,6472,14,4,1,46.0,46.0,1,1,1.0,0.5544941000269613
57,1,179,717,3,2,3,356.9700012207031,118.99000040690105,6,0,0.0,0.36320962395586265
40,0,8,1537,12,4,4,325.73999977111816,81.43499994277954,4,1,0.0,0.298546124922865
17,0,202,4132,14,4,1,219.95000076293945,219.95000076293945,4,1,1.0,0.5611891029141881
44,0,37,5973,4,4,1,24.989999771118164,24.989999771118164,1,1,1.0,0.5571309798604739
50,0,122,195,14,4,2,205.42999267578125,102.71499633789062,2,1,0.0,0.4384018717695594
47,1,40,4862,14,0,1,81.9000015258789,81.9000015258789,1,1,1.0,0.503088930998179
59,0,17,3470,3,0,1,16.010000228881836,16.010000228881836,1,1,1.0,0.584575701490186
25,1,91,2161,14,4,4,299.1599998474121,74.78999996185303,4,1,0.0,0.3139017241437779
26,1,43,2470,14,4,1,56.52999877929688,56.52999877929688,1,1,1.0,0.5455034506123879
21,0,78,5973,4,4,1,14.989999771118164,14.989999771118164,1,1,1.0,0.5589683378267187
31,0,26,945,11,4,1,9.0,9.0,1,1,1.0,0.5720333988196106
39,0,17,5687,3,4,1,89.0999984741211,89.0999984741211,1,1,1.0,0.6037456876769268
45,0,13,1052,0,4,2,118.97999954223633,59.489999771118164,2,1,0.0,0.425467367631577
65,0,51,5132,13,4,2,100.09999942779541,50.049999713897705,3,1,0.0,0.43820652591063325
16,0,51,6218,13,4,2,189.4000005722046,94.7000002861023,4,1,0.0,0.42868753294009077
68,0,81,2766,8,4,1,15.449999809265137,15.449999809265137,1,0,1.0,0.5481542254118241
41,0,19,5973,4,2,1,74.63999938964844,74.63999938964844,3,1,1.0,0.5651068569065363
28,1,187,5944,11,4,1,15.340000152587892,15.340000152587892,1,1,1.0,0.5575633461591677
23,1,202,2816,14,4,3,439.33999824523926,146.44666608174643,6,0,0.0,0.3823126366367797
34,0,124,4199,3,3,1,79.98999786376953,79.98999786376953,1,1,1.0,0.5480941150384797
22,0,19,3769,4,2,1,13.789999961853027,13.789999961853027,1,1,1.0,0.5567276558296611
50,1,79,7345,4,2,1,119.94999694824217,119.94999694824217,2,1,1.0,0.5710549417723695
49,1,199,2179,3,4,1,398.0,398.0,1,1,1.0,0.5892583669330451
40,1,66,7341,4,2,1,42.950000762939446,42.950000762939446,1,1,1.0,0.5739227564670523
46,1,199,3018,3,4,1,59.5,59.5,1,1,1.0,0.5601253289215077
64,0,176,1039,3,4,2,187.90999698638916,93.95499849319458,4,1,0.0,0.4380608197773121
28,1,99,7351,4,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5615600044175422
50,0,227,1563,7,4,1,68.5,68.5,2,1,1.0,0.5510725042005505
28,0,202,1491,14,4,1,24.989999771118164,24.989999771118164,1,1,1.0,0.5532875300128252
27,0,191,3889,4,3,1,67.5,67.5,2,0,1.0,0.550113665634636
16,1,66,3417,4,4,1,70.0,70.0,1,1,1.0,0.5552829855810747
51,0,169,7234,4,4,1,9.899999618530272,9.899999618530272,1,1,1.0,0.6079945358893514
51,0,224,3639,4,4,3,167.97000122070312,55.99000040690104,4,1,0.0,0.374626685160224
34,0,199,2283,3,4,1,146.0,146.0,2,1,1.0,0.5829030677557133
70,0,8,2396,12,2,1,29.899999618530277,29.899999618530277,1,1,1.0,0.5524837939324316
40,1,80,1261,4,0,4,111.69999885559082,27.924999713897705,3,1,0.0,0.3160862042170756
14,1,17,5687,3,4,1,14.989999771118164,14.989999771118164,1,0,1.0,0.5446613045080262
45,0,76,3613,7,4,2,296.4700012207031,148.23500061035156,4,1,0.0,0.3969391378358201
18,1,176,1061,3,4,3,136.9900016784668,45.663333892822266,3,0,0.0,0.3261327907554191
37,1,78,7257,4,4,1,30.0,30.0,1,1,1.0,0.5454965812861428
26,1,51,2030,13,1,1,74.93000030517578,74.93000030517578,1,1,1.0,0.5350368477190054
35,0,51,6448,13,4,1,12.989999771118164,12.989999771118164,1,1,1.0,0.5609163621558013
51,1,227,2249,7,4,2,405.92000007629395,202.96000003814697,6,0,0.0,0.40274577034062137
46,1,55,4118,14,4,2,83.98999786376953,41.994998931884766,2,1,0.0,0.44025169625627825
16,0,115,7373,3,3,2,108.05000305175781,54.025001525878906,2,0,0.0,0.3837637405096386
41,1,164,895,14,4,1,24.989999771118164,24.989999771118164,1,1,1.0,0.5494371674568439
24,1,173,3765,8,4,2,72.21000289916992,36.10500144958496,2,1,0.0,0.44744090344570375
56,0,32,5683,12,3,2,79.2999997138977,39.64999985694885,3,1,0.0,0.448934225928914
62,0,99,7250,4,2,1,7.989999771118163,7.989999771118163,1,1,1.0,0.526769301659164
39,0,191,4370,4,4,3,206.9599962234497,68.98666540781657,6,1,0.0,0.3638892689266165
50,1,64,6693,3,4,1,310.2099914550781,310.2099914550781,2,1,1.0,0.5519135860771818
21,1,65,2547,7,4,1,38.59000015258789,38.59000015258789,1,1,1.0,0.5485935963026691
